msa,date,daily_deaths_actual,daily_deaths_est,daily_deaths_95CI_lower,daily_deaths_95CI_upper,cumulative_deaths_actual,cumulative_deaths_est,cumulative_deaths_95CI_lower,cumulative_deaths_95CI_upper,population
"Lakeland-Winter Haven, FL",2020-05-04,0,0,0,0,26,26,26,26,724777
"Lakeland-Winter Haven, FL",2020-05-05,2,2,2,2,28,28,28,28,724777
"Lakeland-Winter Haven, FL",2020-05-06,2,2,2,2,30,30,30,30,724777
"Lakeland-Winter Haven, FL",2020-05-07,0,0,0,0,30,30,30,30,724777
"Lakeland-Winter Haven, FL",2020-05-08,1,1,1,1,31,31,31,31,724777
"Lakeland-Winter Haven, FL",2020-05-09,2,2,2,2,33,33,33,33,724777
"Lakeland-Winter Haven, FL",2020-05-10,0,0,0,0,33,33,33,33,724777
"Lakeland-Winter Haven, FL",2020-05-11,0,0,0,0,33,33,33,33,724777
"Lakeland-Winter Haven, FL",2020-05-12,2,2,2,2,35,35,35,35,724777
"Lakeland-Winter Haven, FL",2020-05-13,1,1,1,1,36,36,36,36,724777
"Lakeland-Winter Haven, FL",2020-05-14,1,1,1,1,37,37,37,37,724777
"Lakeland-Winter Haven, FL",2020-05-15,3,3,3,3,40,40,40,40,724777
"Lakeland-Winter Haven, FL",2020-05-16,1,1,1,1,41,41,41,41,724777
"Lakeland-Winter Haven, FL",2020-05-17,1,1,1,1,42,42,42,42,724777
"Lakeland-Winter Haven, FL",2020-05-18,1,1,1,1,43,43,43,43,724777
"Lakeland-Winter Haven, FL",2020-05-19,2,2,2,2,45,45,45,45,724777
"Lakeland-Winter Haven, FL",2020-05-20,0,0,0,0,45,45,45,45,724777
"Lakeland-Winter Haven, FL",2020-05-21,1,1,1,1,46,46,46,46,724777
"Lakeland-Winter Haven, FL",2020-05-22,3,3,3,3,49,49,49,49,724777
"Lakeland-Winter Haven, FL",2020-05-23,0,0,0,0,49,49,49,49,724777
"Lakeland-Winter Haven, FL",2020-05-24,0,0,0,0,49,49,49,49,724777
"Lakeland-Winter Haven, FL",2020-05-25,0,0,0,0,49,49,49,49,724777
"Lakeland-Winter Haven, FL",2020-05-26,1,1,1,1,50,50,50,50,724777
"Lakeland-Winter Haven, FL",2020-05-27,4,4,4,4,54,54,54,54,724777
"Lakeland-Winter Haven, FL",2020-05-28,0,0,0,0,54,54,54,54,724777
"Lakeland-Winter Haven, FL",2020-05-29,1,1,1,1,55,55,55,55,724777
"Lakeland-Winter Haven, FL",2020-05-30,0,0,0,0,55,55,55,55,724777
"Lakeland-Winter Haven, FL",2020-05-31,0,0,0,0,55,55,55,55,724777
"Lakeland-Winter Haven, FL",2020-06-01,2,2,2,2,57,57,57,57,724777
"Lakeland-Winter Haven, FL",2020-06-02,1,1,1,1,58,58,58,58,724777
"Lakeland-Winter Haven, FL",2020-06-03,2,2,2,2,60,60,60,60,724777
"Lakeland-Winter Haven, FL",2020-06-04,3,3,3,3,63,63,63,63,724777
"Lakeland-Winter Haven, FL",2020-06-05,1,1,1,1,64,64,64,64,724777
"Lakeland-Winter Haven, FL",2020-06-06,2,2,2,2,66,66,66,66,724777
"Lakeland-Winter Haven, FL",2020-06-07,NA,0.9,0,5.8,NA,66.9,66,71.8,724777
"Lakeland-Winter Haven, FL",2020-06-08,NA,0.9,0,6.4,NA,68.5,66,75.7,724777
"Lakeland-Winter Haven, FL",2020-06-09,NA,1.4,0,5.9,NA,70.7,66.1,78.8,724777
"Lakeland-Winter Haven, FL",2020-06-10,NA,1.4,0,6.6,NA,72.2,66.9,82.2,724777
"Lakeland-Winter Haven, FL",2020-06-11,NA,0.9,0,6.5,NA,73.8,67.7,84.9,724777
"Lakeland-Winter Haven, FL",2020-06-12,NA,1.4,0,6.4,NA,75.4,68.4,87.8,724777
"Lakeland-Winter Haven, FL",2020-06-13,NA,1.4,0,7.1,NA,77,69.2,90.7,724777
"Lakeland-Winter Haven, FL",2020-06-14,NA,1.4,0,7,NA,78.6,69.9,93.3,724777
"Lakeland-Winter Haven, FL",2020-06-15,NA,1.4,0,7,NA,80.8,71.2,96.5,724777
"Lakeland-Winter Haven, FL",2020-06-16,NA,1.4,0,6.6,NA,82.4,72.5,100,724777
"Lakeland-Winter Haven, FL",2020-06-17,NA,1.4,0,6.6,NA,83.9,72.7,103,724777
"Lakeland-Winter Haven, FL",2020-06-18,NA,1.4,0,7.1,NA,86.1,73.9,105.8,724777
"Lakeland-Winter Haven, FL",2020-06-19,NA,1.4,0,6.6,NA,87.6,75.2,108.6,724777
"Lakeland-Winter Haven, FL",2020-06-20,NA,1.4,0,7.1,NA,89.2,75.9,113.1,724777
"Lakeland-Winter Haven, FL",2020-06-21,NA,1.4,0,6.4,NA,91.3,77.1,115.3,724777
"Lakeland-Winter Haven, FL",2020-06-22,NA,1.4,0,7,NA,93.4,78.4,118.9,724777
"Lakeland-Winter Haven, FL",2020-06-23,NA,1.4,0,7,NA,94.9,79.6,121.2,724777
"Lakeland-Winter Haven, FL",2020-06-24,NA,1.4,0,6.4,NA,96.9,80.3,125.1,724777
"Lakeland-Winter Haven, FL",2020-06-25,NA,1.4,0,7,NA,98.3,81.4,128.2,724777
"Lakeland-Winter Haven, FL",2020-06-26,NA,1.4,0,6.9,NA,99.8,82.6,131.6,724777
"Lakeland-Winter Haven, FL",2020-06-27,NA,1.4,0,7.4,NA,101.8,83.3,135.1,724777
"Lakeland-Winter Haven, FL",2020-06-28,NA,1.4,0,6.8,NA,103.2,84.5,137.7,724777
"Las Vegas-Henderson-Paradise, NV",2020-03-16,1,1,1,1,1,1,1,1,2266715
"Las Vegas-Henderson-Paradise, NV",2020-03-17,0,0,0,0,1,1,1,1,2266715
"Las Vegas-Henderson-Paradise, NV",2020-03-18,0,0,0,0,1,1,1,1,2266715
"Las Vegas-Henderson-Paradise, NV",2020-03-19,0,0,0,0,1,1,1,1,2266715
"Las Vegas-Henderson-Paradise, NV",2020-03-20,1,1,1,1,2,2,2,2,2266715
"Las Vegas-Henderson-Paradise, NV",2020-03-21,0,0,0,0,2,2,2,2,2266715
"Las Vegas-Henderson-Paradise, NV",2020-03-22,0,0,0,0,2,2,2,2,2266715
"Las Vegas-Henderson-Paradise, NV",2020-03-23,2,2,2,2,4,4,4,4,2266715
"Las Vegas-Henderson-Paradise, NV",2020-03-24,0,0,0,0,4,4,4,4,2266715
"Las Vegas-Henderson-Paradise, NV",2020-03-25,2,2,2,2,6,6,6,6,2266715
"Las Vegas-Henderson-Paradise, NV",2020-03-26,0,0,0,0,6,6,6,6,2266715
"Las Vegas-Henderson-Paradise, NV",2020-03-27,4,4,4,4,10,10,10,10,2266715
"Las Vegas-Henderson-Paradise, NV",2020-03-28,0,0,0,0,10,10,10,10,2266715
"Las Vegas-Henderson-Paradise, NV",2020-03-29,4,4,4,4,14,14,14,14,2266715
"Las Vegas-Henderson-Paradise, NV",2020-03-30,0,0,0,0,14,14,14,14,2266715
"Las Vegas-Henderson-Paradise, NV",2020-03-31,9,9,9,9,23,23,23,23,2266715
"Las Vegas-Henderson-Paradise, NV",2020-04-01,5,5,5,5,28,28,28,28,2266715
"Las Vegas-Henderson-Paradise, NV",2020-04-02,6,6,6,6,34,34,34,34,2266715
"Las Vegas-Henderson-Paradise, NV",2020-04-03,5,5,5,5,39,39,39,39,2266715
"Las Vegas-Henderson-Paradise, NV",2020-04-04,2,2,2,2,41,41,41,41,2266715
"Las Vegas-Henderson-Paradise, NV",2020-04-05,0,0,0,0,41,41,41,41,2266715
"Las Vegas-Henderson-Paradise, NV",2020-04-06,0,0,0,0,41,41,41,41,2266715
"Las Vegas-Henderson-Paradise, NV",2020-04-07,13,13,13,13,54,54,54,54,2266715
"Las Vegas-Henderson-Paradise, NV",2020-04-08,11,11,11,11,65,65,65,65,2266715
"Las Vegas-Henderson-Paradise, NV",2020-04-09,6,6,6,6,71,71,71,71,2266715
"Las Vegas-Henderson-Paradise, NV",2020-04-10,4,4,4,4,75,75,75,75,2266715
"Las Vegas-Henderson-Paradise, NV",2020-04-11,0,0,0,0,75,75,75,75,2266715
"Las Vegas-Henderson-Paradise, NV",2020-04-12,25,25,25,25,100,100,100,100,2266715
"Las Vegas-Henderson-Paradise, NV",2020-04-13,1,1,1,1,101,101,101,101,2266715
"Las Vegas-Henderson-Paradise, NV",2020-04-14,5,5,5,5,106,106,106,106,2266715
"Las Vegas-Henderson-Paradise, NV",2020-04-15,9,9,9,9,115,115,115,115,2266715
"Las Vegas-Henderson-Paradise, NV",2020-04-16,0,0,0,0,115,115,115,115,2266715
"Las Vegas-Henderson-Paradise, NV",2020-04-17,9,9,9,9,124,124,124,124,2266715
"Las Vegas-Henderson-Paradise, NV",2020-04-18,9,9,9,9,133,133,133,133,2266715
"Las Vegas-Henderson-Paradise, NV",2020-04-19,4,4,4,4,137,137,137,137,2266715
"Las Vegas-Henderson-Paradise, NV",2020-04-20,0,0,0,0,137,137,137,137,2266715
"Las Vegas-Henderson-Paradise, NV",2020-04-21,4,4,4,4,141,141,141,141,2266715
"Las Vegas-Henderson-Paradise, NV",2020-04-22,9,9,9,9,150,150,150,150,2266715
"Las Vegas-Henderson-Paradise, NV",2020-04-23,13,13,13,13,163,163,163,163,2266715
"Las Vegas-Henderson-Paradise, NV",2020-04-24,5,5,5,5,168,168,168,168,2266715
"Las Vegas-Henderson-Paradise, NV",2020-04-25,6,6,6,6,174,174,174,174,2266715
"Las Vegas-Henderson-Paradise, NV",2020-04-26,0,0,0,0,174,174,174,174,2266715
"Las Vegas-Henderson-Paradise, NV",2020-04-27,0,0,0,0,174,174,174,174,2266715
"Las Vegas-Henderson-Paradise, NV",2020-04-28,12,12,12,12,186,186,186,186,2266715
"Las Vegas-Henderson-Paradise, NV",2020-04-29,10,10,10,10,196,196,196,196,2266715
"Las Vegas-Henderson-Paradise, NV",2020-04-30,6,6,6,6,202,202,202,202,2266715
"Las Vegas-Henderson-Paradise, NV",2020-05-01,4,4,4,4,206,206,206,206,2266715
"Las Vegas-Henderson-Paradise, NV",2020-05-02,9,9,9,9,215,215,215,215,2266715
"Las Vegas-Henderson-Paradise, NV",2020-05-03,3,3,3,3,218,218,218,218,2266715
"Las Vegas-Henderson-Paradise, NV",2020-05-04,5,5,5,5,223,223,223,223,2266715
"Las Vegas-Henderson-Paradise, NV",2020-05-05,3,3,3,3,226,226,226,226,2266715
"Las Vegas-Henderson-Paradise, NV",2020-05-06,12,12,12,12,238,238,238,238,2266715
"Las Vegas-Henderson-Paradise, NV",2020-05-07,7,7,7,7,245,245,245,245,2266715
"Las Vegas-Henderson-Paradise, NV",2020-05-08,0,0,0,0,245,245,245,245,2266715
"Las Vegas-Henderson-Paradise, NV",2020-05-09,11,11,11,11,256,256,256,256,2266715
"Las Vegas-Henderson-Paradise, NV",2020-05-10,4,4,4,4,260,260,260,260,2266715
"Las Vegas-Henderson-Paradise, NV",2020-05-11,0,0,0,0,260,260,260,260,2266715
"Las Vegas-Henderson-Paradise, NV",2020-05-12,7,7,7,7,267,267,267,267,2266715
"Las Vegas-Henderson-Paradise, NV",2020-05-13,8,8,8,8,275,275,275,275,2266715
"Las Vegas-Henderson-Paradise, NV",2020-05-14,0,0,0,0,275,275,275,275,2266715
"Las Vegas-Henderson-Paradise, NV",2020-05-15,16,16,16,16,291,291,291,291,2266715
"Las Vegas-Henderson-Paradise, NV",2020-05-16,2,2,2,2,293,293,293,293,2266715
"Las Vegas-Henderson-Paradise, NV",2020-05-17,3,3,3,3,296,296,296,296,2266715
"Las Vegas-Henderson-Paradise, NV",2020-05-18,0,0,0,0,296,296,296,296,2266715
"Las Vegas-Henderson-Paradise, NV",2020-05-19,0,0,0,0,296,296,296,296,2266715
"Las Vegas-Henderson-Paradise, NV",2020-05-20,18,18,18,18,314,314,314,314,2266715
"Las Vegas-Henderson-Paradise, NV",2020-05-21,6,6,6,6,320,320,320,320,2266715
"Las Vegas-Henderson-Paradise, NV",2020-05-22,2,2,2,2,322,322,322,322,2266715
"Las Vegas-Henderson-Paradise, NV",2020-05-23,0,0,0,0,322,322,322,322,2266715
"Las Vegas-Henderson-Paradise, NV",2020-05-24,0,0,0,0,322,322,322,322,2266715
"Las Vegas-Henderson-Paradise, NV",2020-05-25,7,7,7,7,329,329,329,329,2266715
"Las Vegas-Henderson-Paradise, NV",2020-05-26,0,0,0,0,329,329,329,329,2266715
"Las Vegas-Henderson-Paradise, NV",2020-05-27,2,2,2,2,331,331,331,331,2266715
"Las Vegas-Henderson-Paradise, NV",2020-05-28,8,8,8,8,339,339,339,339,2266715
"Las Vegas-Henderson-Paradise, NV",2020-05-29,0,0,0,0,339,339,339,339,2266715
"Las Vegas-Henderson-Paradise, NV",2020-05-30,4,4,4,4,343,343,343,343,2266715
"Las Vegas-Henderson-Paradise, NV",2020-05-31,0,0,0,0,343,343,343,343,2266715
"Las Vegas-Henderson-Paradise, NV",2020-06-01,0,0,0,0,343,343,343,343,2266715
"Las Vegas-Henderson-Paradise, NV",2020-06-02,0,0,0,0,343,343,343,343,2266715
"Las Vegas-Henderson-Paradise, NV",2020-06-03,12,12,12,12,355,355,355,355,2266715
"Las Vegas-Henderson-Paradise, NV",2020-06-04,0,0,0,0,355,355,355,355,2266715
"Las Vegas-Henderson-Paradise, NV",2020-06-05,2,2,2,2,357,357,357,357,2266715
"Las Vegas-Henderson-Paradise, NV",2020-06-06,1,1,1,1,358,358,358,358,2266715
"Las Vegas-Henderson-Paradise, NV",2020-06-07,NA,1.2,0,10.2,NA,359.2,358,368.2,2266715
"Las Vegas-Henderson-Paradise, NV",2020-06-08,NA,1.2,0,9.5,NA,361.5,358.1,372.4,2266715
"Las Vegas-Henderson-Paradise, NV",2020-06-09,NA,1.1,0,9.3,NA,363.3,358.4,377,2266715
"Las Vegas-Henderson-Paradise, NV",2020-06-10,NA,1.1,0,8.9,NA,365.6,359.2,381,2266715
"Las Vegas-Henderson-Paradise, NV",2020-06-11,NA,1,0,8.8,NA,367.2,360,385,2266715
"Las Vegas-Henderson-Paradise, NV",2020-06-12,NA,1,0,8.6,NA,369.4,360.9,388,2266715
"Las Vegas-Henderson-Paradise, NV",2020-06-13,NA,1,0,8,NA,371,361.6,390.9,2266715
"Las Vegas-Henderson-Paradise, NV",2020-06-14,NA,0.9,0,8.3,NA,372.6,362.4,393.7,2266715
"Las Vegas-Henderson-Paradise, NV",2020-06-15,NA,0.9,0,7.8,NA,374.2,363.1,397,2266715
"Las Vegas-Henderson-Paradise, NV",2020-06-16,NA,0.9,0,7.8,NA,375.7,363.8,400.1,2266715
"Las Vegas-Henderson-Paradise, NV",2020-06-17,NA,0.9,0,7.6,NA,377.2,364.6,402.8,2266715
"Las Vegas-Henderson-Paradise, NV",2020-06-18,NA,0.9,0,7.6,NA,378.6,365.2,405.5,2266715
"Las Vegas-Henderson-Paradise, NV",2020-06-19,NA,0.9,0,7.4,NA,380,366.3,408.1,2266715
"Las Vegas-Henderson-Paradise, NV",2020-06-20,NA,0.9,0,6.8,NA,381.4,367,409.5,2266715
"Las Vegas-Henderson-Paradise, NV",2020-06-21,NA,0.8,0,6.2,NA,382.6,367.6,412.5,2266715
"Las Vegas-Henderson-Paradise, NV",2020-06-22,NA,0.6,0,6.2,NA,384,368.2,414.4,2266715
"Las Vegas-Henderson-Paradise, NV",2020-06-23,NA,0.6,0,6,NA,385.2,368.9,416.2,2266715
"Las Vegas-Henderson-Paradise, NV",2020-06-24,NA,0.6,0,6.9,NA,386,369.9,419.1,2266715
"Las Vegas-Henderson-Paradise, NV",2020-06-25,NA,0.6,0,6.4,NA,387.2,370,420.7,2266715
"Las Vegas-Henderson-Paradise, NV",2020-06-26,NA,0,0,5.7,NA,387.8,371.1,422.3,2266715
"Las Vegas-Henderson-Paradise, NV",2020-06-27,NA,0.5,0,5.5,NA,389,371.6,424,2266715
"Las Vegas-Henderson-Paradise, NV",2020-06-28,NA,0.5,0,5.5,NA,390.2,372.1,425.4,2266715
"Little Rock-North Little Rock-Conway, AR",2020-03-30,3,3,3,3,3,3,3,3,742384
"Little Rock-North Little Rock-Conway, AR",2020-03-31,0,0,0,0,3,3,3,3,742384
"Little Rock-North Little Rock-Conway, AR",2020-04-01,0,0,0,0,3,3,3,3,742384
"Little Rock-North Little Rock-Conway, AR",2020-04-02,0,0,0,0,3,3,3,3,742384
"Little Rock-North Little Rock-Conway, AR",2020-04-03,0,0,0,0,3,3,3,3,742384
"Little Rock-North Little Rock-Conway, AR",2020-04-04,0,0,0,0,3,3,3,3,742384
"Little Rock-North Little Rock-Conway, AR",2020-04-05,0,0,0,0,3,3,3,3,742384
"Little Rock-North Little Rock-Conway, AR",2020-04-06,0,0,0,0,3,3,3,3,742384
"Little Rock-North Little Rock-Conway, AR",2020-04-07,0,0,0,0,3,3,3,3,742384
"Little Rock-North Little Rock-Conway, AR",2020-04-08,0,0,0,0,3,3,3,3,742384
"Little Rock-North Little Rock-Conway, AR",2020-04-09,7,7,7,7,10,10,10,10,742384
"Little Rock-North Little Rock-Conway, AR",2020-04-10,0,0,0,0,10,10,10,10,742384
"Little Rock-North Little Rock-Conway, AR",2020-04-11,1,1,1,1,11,11,11,11,742384
"Little Rock-North Little Rock-Conway, AR",2020-04-12,0,0,0,0,11,11,11,11,742384
"Little Rock-North Little Rock-Conway, AR",2020-04-13,1,1,1,1,12,12,12,12,742384
"Little Rock-North Little Rock-Conway, AR",2020-04-14,1,1,1,1,13,13,13,13,742384
"Little Rock-North Little Rock-Conway, AR",2020-04-15,0,0,0,0,13,13,13,13,742384
"Little Rock-North Little Rock-Conway, AR",2020-04-16,1,1,1,1,14,14,14,14,742384
"Little Rock-North Little Rock-Conway, AR",2020-04-17,0,0,0,0,14,14,14,14,742384
"Little Rock-North Little Rock-Conway, AR",2020-04-18,1,1,1,1,15,15,15,15,742384
"Little Rock-North Little Rock-Conway, AR",2020-04-19,0,0,0,0,15,15,15,15,742384
"Little Rock-North Little Rock-Conway, AR",2020-04-20,0,0,0,0,15,15,15,15,742384
"Little Rock-North Little Rock-Conway, AR",2020-04-21,0,0,0,0,15,15,15,15,742384
"Little Rock-North Little Rock-Conway, AR",2020-04-22,0,0,0,0,15,15,15,15,742384
"Little Rock-North Little Rock-Conway, AR",2020-04-23,0,0,0,0,15,15,15,15,742384
"Little Rock-North Little Rock-Conway, AR",2020-04-24,2,2,2,2,17,17,17,17,742384
"Little Rock-North Little Rock-Conway, AR",2020-04-25,0,0,0,0,17,17,17,17,742384
"Little Rock-North Little Rock-Conway, AR",2020-04-26,0,0,0,0,17,17,17,17,742384
"Little Rock-North Little Rock-Conway, AR",2020-04-27,1,1,1,1,18,18,18,18,742384
"Little Rock-North Little Rock-Conway, AR",2020-04-28,1,1,1,1,19,19,19,19,742384
"Little Rock-North Little Rock-Conway, AR",2020-04-29,0,0,0,0,19,19,19,19,742384
"Little Rock-North Little Rock-Conway, AR",2020-04-30,1,1,1,1,20,20,20,20,742384
"Little Rock-North Little Rock-Conway, AR",2020-05-01,1,1,1,1,21,21,21,21,742384
"Little Rock-North Little Rock-Conway, AR",2020-05-02,1,1,1,1,22,22,22,22,742384
"Little Rock-North Little Rock-Conway, AR",2020-05-03,0,0,0,0,22,22,22,22,742384
"Little Rock-North Little Rock-Conway, AR",2020-05-04,1,1,1,1,23,23,23,23,742384
"Little Rock-North Little Rock-Conway, AR",2020-05-05,1,1,1,1,24,24,24,24,742384
"Little Rock-North Little Rock-Conway, AR",2020-05-06,1,1,1,1,25,25,25,25,742384
"Little Rock-North Little Rock-Conway, AR",2020-05-07,0,0,0,0,25,25,25,25,742384
"Little Rock-North Little Rock-Conway, AR",2020-05-08,0,0,0,0,25,25,25,25,742384
"Little Rock-North Little Rock-Conway, AR",2020-05-09,0,0,0,0,25,25,25,25,742384
"Little Rock-North Little Rock-Conway, AR",2020-05-10,1,1,1,1,26,26,26,26,742384
"Little Rock-North Little Rock-Conway, AR",2020-05-11,0,0,0,0,26,26,26,26,742384
"Little Rock-North Little Rock-Conway, AR",2020-05-12,0,0,0,0,26,26,26,26,742384
"Little Rock-North Little Rock-Conway, AR",2020-05-13,1,1,1,1,27,27,27,27,742384
"Little Rock-North Little Rock-Conway, AR",2020-05-14,0,0,0,0,27,27,27,27,742384
"Little Rock-North Little Rock-Conway, AR",2020-05-15,0,0,0,0,27,27,27,27,742384
"Little Rock-North Little Rock-Conway, AR",2020-05-16,0,0,0,0,27,27,27,27,742384
"Little Rock-North Little Rock-Conway, AR",2020-05-17,0,0,0,0,27,27,27,27,742384
"Little Rock-North Little Rock-Conway, AR",2020-05-18,2,2,2,2,29,29,29,29,742384
"Little Rock-North Little Rock-Conway, AR",2020-05-19,0,0,0,0,29,29,29,29,742384
"Little Rock-North Little Rock-Conway, AR",2020-05-20,3,3,3,3,32,32,32,32,742384
"Little Rock-North Little Rock-Conway, AR",2020-05-21,0,0,0,0,32,32,32,32,742384
"Little Rock-North Little Rock-Conway, AR",2020-05-22,1,1,1,1,33,33,33,33,742384
"Little Rock-North Little Rock-Conway, AR",2020-05-23,0,0,0,0,33,33,33,33,742384
"Little Rock-North Little Rock-Conway, AR",2020-05-24,0,0,0,0,33,33,33,33,742384
"Little Rock-North Little Rock-Conway, AR",2020-05-25,0,0,0,0,33,33,33,33,742384
"Little Rock-North Little Rock-Conway, AR",2020-05-26,1,1,1,1,34,34,34,34,742384
"Little Rock-North Little Rock-Conway, AR",2020-05-27,0,0,0,0,34,34,34,34,742384
"Little Rock-North Little Rock-Conway, AR",2020-05-28,1,1,1,1,35,35,35,35,742384
"Little Rock-North Little Rock-Conway, AR",2020-05-29,3,3,3,3,38,38,38,38,742384
"Little Rock-North Little Rock-Conway, AR",2020-05-30,0,0,0,0,38,38,38,38,742384
"Little Rock-North Little Rock-Conway, AR",2020-05-31,0,0,0,0,38,38,38,38,742384
"Little Rock-North Little Rock-Conway, AR",2020-06-01,0,0,0,0,38,38,38,38,742384
"Little Rock-North Little Rock-Conway, AR",2020-06-02,1,1,1,1,39,39,39,39,742384
"Little Rock-North Little Rock-Conway, AR",2020-06-03,0,0,0,0,39,39,39,39,742384
"Little Rock-North Little Rock-Conway, AR",2020-06-04,2,2,2,2,41,41,41,41,742384
"Little Rock-North Little Rock-Conway, AR",2020-06-05,0,0,0,0,41,41,41,41,742384
"Little Rock-North Little Rock-Conway, AR",2020-06-06,0,0,0,0,41,41,41,41,742384
"Little Rock-North Little Rock-Conway, AR",2020-06-07,NA,0.2,0,3.8,NA,41.2,41,44.8,742384
"Little Rock-North Little Rock-Conway, AR",2020-06-08,NA,0.3,0,3.9,NA,42,41,46.7,742384
"Little Rock-North Little Rock-Conway, AR",2020-06-09,NA,0.3,0,4,NA,42.8,41,48.6,742384
"Little Rock-North Little Rock-Conway, AR",2020-06-10,NA,0.3,0,3.9,NA,43.7,41,50.3,742384
"Little Rock-North Little Rock-Conway, AR",2020-06-11,NA,0.3,0,4.5,NA,44.5,41.2,52.2,742384
"Little Rock-North Little Rock-Conway, AR",2020-06-12,NA,0.4,0,4.7,NA,45.4,41.3,54.1,742384
"Little Rock-North Little Rock-Conway, AR",2020-06-13,NA,0.4,0,4.2,NA,46.2,41.4,55.5,742384
"Little Rock-North Little Rock-Conway, AR",2020-06-14,NA,0.4,0,4.2,NA,47.1,42,57.2,742384
"Little Rock-North Little Rock-Conway, AR",2020-06-15,NA,0.4,0,4.4,NA,47.9,42.2,59.4,742384
"Little Rock-North Little Rock-Conway, AR",2020-06-16,NA,0.4,0,3.9,NA,48.4,42.8,61.4,742384
"Little Rock-North Little Rock-Conway, AR",2020-06-17,NA,0.4,0,4.3,NA,49.2,42.9,62.9,742384
"Little Rock-North Little Rock-Conway, AR",2020-06-18,NA,0.4,0,4.8,NA,50.2,43.1,64.9,742384
"Little Rock-North Little Rock-Conway, AR",2020-06-19,NA,0.4,0,4.4,NA,51,43.7,66.5,742384
"Little Rock-North Little Rock-Conway, AR",2020-06-20,NA,0.4,0,4.4,NA,51.8,43.8,68.2,742384
"Little Rock-North Little Rock-Conway, AR",2020-06-21,NA,0.4,0,4.6,NA,52.7,43.9,70,742384
"Little Rock-North Little Rock-Conway, AR",2020-06-22,NA,0.4,0,4.7,NA,53.2,44.6,72.5,742384
"Little Rock-North Little Rock-Conway, AR",2020-06-23,NA,0.4,0,4.7,NA,54.1,44.7,74.3,742384
"Little Rock-North Little Rock-Conway, AR",2020-06-24,NA,0.4,0,4.8,NA,55,45.3,76.2,742384
"Little Rock-North Little Rock-Conway, AR",2020-06-25,NA,0.4,0,4.8,NA,55.8,45.4,79.5,742384
"Little Rock-North Little Rock-Conway, AR",2020-06-26,NA,0.4,0,4.8,NA,56.8,45.5,81.4,742384
"Little Rock-North Little Rock-Conway, AR",2020-06-27,NA,0.4,0,5,NA,57.6,46.1,84.1,742384
"Little Rock-North Little Rock-Conway, AR",2020-06-28,NA,0.4,0,5,NA,58,46.2,87.1,742384
"Los Angeles-Long Beach-Anaheim, CA",2020-03-22,3,3,3,3,5,5,5,5,13214799
"Los Angeles-Long Beach-Anaheim, CA",2020-03-23,2,2,2,2,7,7,7,7,13214799
"Los Angeles-Long Beach-Anaheim, CA",2020-03-24,4,4,4,4,11,11,11,11,13214799
"Los Angeles-Long Beach-Anaheim, CA",2020-03-25,3,3,3,3,14,14,14,14,13214799
"Los Angeles-Long Beach-Anaheim, CA",2020-03-26,8,8,8,8,22,22,22,22,13214799
"Los Angeles-Long Beach-Anaheim, CA",2020-03-27,7,7,7,7,29,29,29,29,13214799
"Los Angeles-Long Beach-Anaheim, CA",2020-03-28,1,1,1,1,30,30,30,30,13214799
"Los Angeles-Long Beach-Anaheim, CA",2020-03-29,6,6,6,6,36,36,36,36,13214799
"Los Angeles-Long Beach-Anaheim, CA",2020-03-30,12,12,12,12,48,48,48,48,13214799
"Los Angeles-Long Beach-Anaheim, CA",2020-03-31,13,13,13,13,61,61,61,61,13214799
"Los Angeles-Long Beach-Anaheim, CA",2020-04-01,13,13,13,13,74,74,74,74,13214799
"Los Angeles-Long Beach-Anaheim, CA",2020-04-02,17,17,17,17,91,91,91,91,13214799
"Los Angeles-Long Beach-Anaheim, CA",2020-04-03,11,11,11,11,102,102,102,102,13214799
"Los Angeles-Long Beach-Anaheim, CA",2020-04-04,5,5,5,5,107,107,107,107,13214799
"Los Angeles-Long Beach-Anaheim, CA",2020-04-05,39,39,39,39,146,146,146,146,13214799
"Los Angeles-Long Beach-Anaheim, CA",2020-04-06,15,15,15,15,161,161,161,161,13214799
"Los Angeles-Long Beach-Anaheim, CA",2020-04-07,23,23,23,23,184,184,184,184,13214799
"Los Angeles-Long Beach-Anaheim, CA",2020-04-08,31,31,31,31,215,215,215,215,13214799
"Los Angeles-Long Beach-Anaheim, CA",2020-04-09,25,25,25,25,240,240,240,240,13214799
"Los Angeles-Long Beach-Anaheim, CA",2020-04-10,19,19,19,19,259,259,259,259,13214799
"Los Angeles-Long Beach-Anaheim, CA",2020-04-11,3,3,3,3,262,262,262,262,13214799
"Los Angeles-Long Beach-Anaheim, CA",2020-04-12,26,26,26,26,288,288,288,288,13214799
"Los Angeles-Long Beach-Anaheim, CA",2020-04-13,53,53,53,53,341,341,341,341,13214799
"Los Angeles-Long Beach-Anaheim, CA",2020-04-14,38,38,38,38,379,379,379,379,13214799
"Los Angeles-Long Beach-Anaheim, CA",2020-04-15,48,48,48,48,427,427,427,427,13214799
"Los Angeles-Long Beach-Anaheim, CA",2020-04-16,55,55,55,55,482,482,482,482,13214799
"Los Angeles-Long Beach-Anaheim, CA",2020-04-17,43,43,43,43,525,525,525,525,13214799
"Los Angeles-Long Beach-Anaheim, CA",2020-04-18,83,83,83,83,608,608,608,608,13214799
"Los Angeles-Long Beach-Anaheim, CA",2020-04-19,24,24,24,24,632,632,632,632,13214799
