state,date,daily_deaths_actual,daily_deaths_est,daily_deaths_90CI_lower,daily_deaths_90CI_upper,cumulative_deaths_actual,cumulative_deaths_est,cumulative_deaths_90CI_lower,cumulative_deaths_90CI_upper,population
South Dakota,2020-04-01,0,NA,NA,NA,1,NA,NA,NA,884659
South Dakota,2020-04-02,1,NA,NA,NA,2,NA,NA,NA,884659
South Dakota,2020-04-03,0,NA,NA,NA,2,NA,NA,NA,884659
South Dakota,2020-04-04,0,NA,NA,NA,2,NA,NA,NA,884659
South Dakota,2020-04-05,0,NA,NA,NA,2,NA,NA,NA,884659
South Dakota,2020-04-06,2,NA,NA,NA,4,NA,NA,NA,884659
South Dakota,2020-04-07,2,NA,NA,NA,6,NA,NA,NA,884659
South Dakota,2020-04-09,9,NA,NA,NA,11,NA,NA,NA,884659
South Dakota,2020-04-10,0,NA,NA,NA,11,NA,NA,NA,884659
South Dakota,2020-04-12,0,NA,NA,NA,6,NA,NA,NA,884659
South Dakota,2020-04-13,0,NA,NA,NA,6,NA,NA,NA,884659
South Dakota,2020-04-14,NA,1,0,5,NA,16,15,20,884659
South Dakota,2020-04-15,NA,1,0,6,NA,18,15,25,884659
South Dakota,2020-04-16,NA,2,0,7,NA,20,16,30,884659
South Dakota,2020-04-17,NA,2,0,8,NA,22,16,37,884659
South Dakota,2020-04-18,NA,2,0,10,NA,24,17,45,884659
South Dakota,2020-04-19,NA,2,0,12,NA,26,18,56,884659
South Dakota,2020-04-20,NA,2,0,17,NA,29,18,71,884659
South Dakota,2020-04-21,NA,3,0,22,NA,32,19,92,884659
South Dakota,2020-04-22,NA,3,0,32,NA,36,19,122,884659
South Dakota,2020-04-23,NA,3,0,45,NA,40,20,165.04999999999927,884659
South Dakota,2020-04-24,NA,4,0,68,NA,44,21,231,884659
South Dakota,2020-04-25,NA,4,0,111,NA,49,21,342,884659
South Dakota,2020-04-26,NA,5,0,188.04999999999927,NA,55,21.950000000000045,534,884659
South Dakota,2020-04-27,NA,6,0,307,NA,62,22,830.0499999999993,884659
South Dakota,2020-04-28,NA,6,0,473.0499999999993,NA,69,22,1300,884659
South Dakota,2020-04-29,NA,7,0,759,NA,77,22,2087.4499999999935,884659
South Dakota,2020-04-30,NA,8,0,1247.4999999999927,NA,86,23,3393.2999999999956,884659
South Dakota,2020-05-01,NA,9,0,2243,NA,97,23,5837.69999999999,884659
South Dakota,2020-05-02,NA,10,0,3835.3999999999796,NA,108,23,9948.949999999986,884659
South Dakota,2020-05-03,NA,11,0,6975.0999999999985,NA,120,23,16442.549999999963,884659
South Dakota,2020-05-04,NA,13,0,12967.249999999938,NA,136.5,23,29684.04999999994,884659
Tennessee,2020-03-25,1,NA,NA,NA,3,NA,NA,NA,6833174
Tennessee,2020-03-26,0,NA,NA,NA,3,NA,NA,NA,6833174
Tennessee,2020-03-27,3,NA,NA,NA,6,NA,NA,NA,6833174
Tennessee,2020-03-28,0,NA,NA,NA,6,NA,NA,NA,6833174
Tennessee,2020-03-29,1,NA,NA,NA,7,NA,NA,NA,6833174
Tennessee,2020-03-30,6,NA,NA,NA,13,NA,NA,NA,6833174
Tennessee,2020-03-31,1,NA,NA,NA,14,NA,NA,NA,6833174
Tennessee,2020-04-01,26,NA,NA,NA,40,NA,NA,NA,6833174
Tennessee,2020-04-03,6,NA,NA,NA,38,NA,NA,NA,6833174
Tennessee,2020-04-04,9,NA,NA,NA,47,NA,NA,NA,6833174
Tennessee,2020-04-05,3,NA,NA,NA,50,NA,NA,NA,6833174
Tennessee,2020-04-06,15,NA,NA,NA,65,NA,NA,NA,6833174
Tennessee,2020-04-07,7,NA,NA,NA,72,NA,NA,NA,6833174
Tennessee,2020-04-08,11,NA,NA,NA,83,NA,NA,NA,6833174
Tennessee,2020-04-09,12,NA,NA,NA,95,NA,NA,NA,6833174
Tennessee,2020-04-10,9,NA,NA,NA,104,NA,NA,NA,6833174
Tennessee,2020-04-11,3,NA,NA,NA,107,NA,NA,NA,6833174
Tennessee,2020-04-12,0,NA,NA,NA,107,NA,NA,NA,6833174
Tennessee,2020-04-13,7,NA,NA,NA,114,NA,NA,NA,6833174
Tennessee,2020-04-14,NA,8,2,19,NA,128,122,139,6833174
Tennessee,2020-04-15,NA,8,2,19,NA,136,126,153,6833174
Tennessee,2020-04-16,NA,7,2,19,NA,144,131,166,6833174
Tennessee,2020-04-17,NA,7,2,19,NA,152,135,179,6833174
Tennessee,2020-04-18,NA,7,1,19,NA,160,140,192,6833174
Tennessee,2020-04-19,NA,7,1,20,NA,168,144,206,6833174
Tennessee,2020-04-20,NA,7,1,20,NA,176,148,220,6833174
Tennessee,2020-04-21,NA,7,1,21,NA,184,152,235,6833174
Tennessee,2020-04-22,NA,7,1,21,NA,192,156,250,6833174
Tennessee,2020-04-23,NA,7,1,22,NA,201,160,267,6833174
Tennessee,2020-04-24,NA,7,1,24,NA,209,163,285,6833174
Tennessee,2020-04-25,NA,7,1,25,NA,217,166,304,6833174
Tennessee,2020-04-26,NA,7,1,27,NA,225,169,324,6833174
Tennessee,2020-04-27,NA,7,1,29,NA,234,172,346.0499999999993,6833174
Tennessee,2020-04-28,NA,7,1,31,NA,242,174,371,6833174
Tennessee,2020-04-29,NA,7,0,34,NA,250,176,400,6833174
Tennessee,2020-04-30,NA,6,0,37,NA,258,178,432,6833174
Tennessee,2020-05-01,NA,6,0,40,NA,265,179,467,6833174
Tennessee,2020-05-02,NA,5,0,44,NA,272,180.95000000000005,503.0499999999993,6833174
Tennessee,2020-05-03,NA,5,0,49,NA,278,182,548,6833174
Tennessee,2020-05-04,NA,5,0,55,NA,284,183,598,6833174
Texas,2020-03-24,3,NA,NA,NA,10,NA,NA,NA,28995881
Texas,2020-03-25,3,NA,NA,NA,13,NA,NA,NA,28995881
Texas,2020-03-26,8,NA,NA,NA,21,NA,NA,NA,28995881
Texas,2020-03-27,4,NA,NA,NA,25,NA,NA,NA,28995881
Texas,2020-03-28,5,NA,NA,NA,30,NA,NA,NA,28995881
Texas,2020-03-29,5,NA,NA,NA,35,NA,NA,NA,28995881
Texas,2020-03-30,11,NA,NA,NA,46,NA,NA,NA,28995881
Texas,2020-03-31,11,NA,NA,NA,57,NA,NA,NA,28995881
Texas,2020-04-01,8,NA,NA,NA,65,NA,NA,NA,28995881
Texas,2020-04-02,15,NA,NA,NA,80,NA,NA,NA,28995881
Texas,2020-04-03,18,NA,NA,NA,98,NA,NA,NA,28995881
Texas,2020-04-04,26,NA,NA,NA,124,NA,NA,NA,28995881
Texas,2020-04-05,13,NA,NA,NA,137,NA,NA,NA,28995881
Texas,2020-04-06,23,NA,NA,NA,160,NA,NA,NA,28995881
Texas,2020-04-07,18,NA,NA,NA,178,NA,NA,NA,28995881
Texas,2020-04-08,17,NA,NA,NA,195,NA,NA,NA,28995881
Texas,2020-04-09,33,NA,NA,NA,228,NA,NA,NA,28995881
Texas,2020-04-10,22,NA,NA,NA,250,NA,NA,NA,28995881
Texas,2020-04-11,16,NA,NA,NA,266,NA,NA,NA,28995881
Texas,2020-04-12,23,NA,NA,NA,289,NA,NA,NA,28995881
Texas,2020-04-13,31,NA,NA,NA,320,NA,NA,NA,28995881
Texas,2020-04-14,NA,24,8,54,NA,337,321,367,28995881
Texas,2020-04-15,NA,24,8,54.04999999999927,NA,363,336,409,28995881
Texas,2020-04-16,NA,24,8,59,NA,389,352,451,28995881
Texas,2020-04-17,NA,26,8,62,NA,417,369,498,28995881
Texas,2020-04-18,NA,26,8,66,NA,446,386,549,28995881
Texas,2020-04-19,NA,27,8,72,NA,475,402,604,28995881
Texas,2020-04-20,NA,28,8,77,NA,506,419,662,28995881
Texas,2020-04-21,NA,29,8,82,NA,538,435,728,28995881
Texas,2020-04-22,NA,30,8,91,NA,571,449,801,28995881
Texas,2020-04-23,NA,31,8,97.04999999999927,NA,604,464,881,28995881
Texas,2020-04-24,NA,31,7,110,NA,639,477,975,28995881
Texas,2020-04-25,NA,31,6,126,NA,675,490,1080,28995881
Texas,2020-04-26,NA,32,6,135,NA,712,502,1197,28995881
Texas,2020-04-27,NA,31,5,155,NA,748,512,1338,28995881
Texas,2020-04-28,NA,30,4,169,NA,783,522,1477.0499999999993,28995881
Texas,2020-04-29,NA,29,4,190,NA,816,530.95,1641,28995881
Texas,2020-04-30,NA,27,3,209,NA,850,537,1844.0999999999985,28995881
Texas,2020-05-01,NA,26,2,241,NA,880,543,2076.0999999999985,28995881
Texas,2020-05-02,NA,24,2,271,NA,910,547,2336.0499999999993,28995881
Texas,2020-05-03,NA,23,1,312,NA,937,551,2633.149999999998,28995881
Texas,2020-05-04,NA,22,1,355,NA,964,555,2960.0999999999985,28995881
Utah,2020-03-22,1,NA,NA,NA,1,NA,NA,NA,3205958
Utah,2020-03-23,0,NA,NA,NA,1,NA,NA,NA,3205958
Utah,2020-03-24,0,NA,NA,NA,1,NA,NA,NA,3205958
Utah,2020-03-25,0,NA,NA,NA,1,NA,NA,NA,3205958
Utah,2020-03-26,0,NA,NA,NA,1,NA,NA,NA,3205958
Utah,2020-03-27,0,NA,NA,NA,1,NA,NA,NA,3205958
Utah,2020-03-28,1,NA,NA,NA,2,NA,NA,NA,3205958
Utah,2020-03-29,0,NA,NA,NA,2,NA,NA,NA,3205958
Utah,2020-03-30,2,NA,NA,NA,4,NA,NA,NA,3205958
Utah,2020-03-31,1,NA,NA,NA,5,NA,NA,NA,3205958
Utah,2020-04-01,1,NA,NA,NA,6,NA,NA,NA,3205958
Utah,2020-04-02,1,NA,NA,NA,7,NA,NA,NA,3205958
Utah,2020-04-03,0,NA,NA,NA,7,NA,NA,NA,3205958
Utah,2020-04-04,1,NA,NA,NA,8,NA,NA,NA,3205958
Utah,2020-04-05,0,NA,NA,NA,8,NA,NA,NA,3205958
Utah,2020-04-06,5,NA,NA,NA,13,NA,NA,NA,3205958
Utah,2020-04-07,0,NA,NA,NA,13,NA,NA,NA,3205958
Utah,2020-04-09,3,NA,NA,NA,13,NA,NA,NA,3205958
Utah,2020-04-10,4,NA,NA,NA,17,NA,NA,NA,3205958
Utah,2020-04-11,1,NA,NA,NA,18,NA,NA,NA,3205958
Utah,2020-04-12,0,NA,NA,NA,18,NA,NA,NA,3205958
Utah,2020-04-13,0,NA,NA,NA,18,NA,NA,NA,3205958
Utah,2020-04-14,NA,1,0,5,NA,22,21,26,3205958
Utah,2020-04-15,NA,1,0,5,NA,24,21,29,3205958
Utah,2020-04-16,NA,1,0,5,NA,26,22,33,3205958
Utah,2020-04-17,NA,2,0,6,NA,28,23,36,3205958
Utah,2020-04-18,NA,2,0,6,NA,29,24,40,3205958
Utah,2020-04-19,NA,2,0,6,NA,31,25,44,3205958
Utah,2020-04-20,NA,2,0,7,NA,34,26,49,3205958
Utah,2020-04-21,NA,2,0,8,NA,36,26,55,3205958
Utah,2020-04-22,NA,2,0,8,NA,38,27,61,3205958
Utah,2020-04-23,NA,2,0,9,NA,41,28,68,3205958
Utah,2020-04-24,NA,2,0,10,NA,43,29,77,3205958
Utah,2020-04-25,NA,2,0,12,NA,46,30,87,3205958
Utah,2020-04-26,NA,3,0,14,NA,49,31,98.04999999999927,3205958
Utah,2020-04-27,NA,3,0,16,NA,53,32,113,3205958
Utah,2020-04-28,NA,3,0,18,NA,56,33,129,3205958
Utah,2020-04-29,NA,3,0,21,NA,59,34,148,3205958
Utah,2020-04-30,NA,3,0,23,NA,63,34,170,3205958
Utah,2020-05-01,NA,3,0,28,NA,66,35,193.04999999999927,3205958
Utah,2020-05-02,NA,3,0,32,NA,70,35,224,3205958
Utah,2020-05-03,NA,3,0,38,NA,73,36,263.0499999999993,3205958
Utah,2020-05-04,NA,3,0,50,NA,77,37,312,3205958
Vermont,2020-03-19,2,NA,NA,NA,2,NA,NA,NA,623989
Vermont,2020-03-20,0,NA,NA,NA,2,NA,NA,NA,623989
Vermont,2020-03-21,0,NA,NA,NA,2,NA,NA,NA,623989
Vermont,2020-03-22,0,NA,NA,NA,2,NA,NA,NA,623989
Vermont,2020-03-23,0,NA,NA,NA,2,NA,NA,NA,623989
Vermont,2020-03-24,5,NA,NA,NA,7,NA,NA,NA,623989
Vermont,2020-03-25,0,NA,NA,NA,7,NA,NA,NA,623989
Vermont,2020-03-26,2,NA,NA,NA,9,NA,NA,NA,623989
Vermont,2020-03-27,1,NA,NA,NA,10,NA,NA,NA,623989
Vermont,2020-03-28,2,NA,NA,NA,12,NA,NA,NA,623989
Vermont,2020-03-29,0,NA,NA,NA,12,NA,NA,NA,623989
Vermont,2020-03-30,0,NA,NA,NA,12,NA,NA,NA,623989
Vermont,2020-03-31,1,NA,NA,NA,13,NA,NA,NA,623989
Vermont,2020-04-01,3,NA,NA,NA,16,NA,NA,NA,623989
Vermont,2020-04-02,1,NA,NA,NA,17,NA,NA,NA,623989
Vermont,2020-04-03,0,NA,NA,NA,17,NA,NA,NA,623989
Vermont,2020-04-04,3,NA,NA,NA,20,NA,NA,NA,623989
Vermont,2020-04-05,2,NA,NA,NA,22,NA,NA,NA,623989
Vermont,2020-04-06,1,NA,NA,NA,23,NA,NA,NA,623989
Vermont,2020-04-07,0,NA,NA,NA,23,NA,NA,NA,623989
Vermont,2020-04-08,0,NA,NA,NA,23,NA,NA,NA,623989
Vermont,2020-04-09,0,NA,NA,NA,23,NA,NA,NA,623989
Vermont,2020-04-10,1,NA,NA,NA,24,NA,NA,NA,623989
Vermont,2020-04-11,1,NA,NA,NA,25,NA,NA,NA,623989
Vermont,2020-04-12,2,NA,NA,NA,27,NA,NA,NA,623989
Vermont,2020-04-13,1,NA,NA,NA,28,NA,NA,NA,623989
Vermont,2020-04-14,NA,1,0,4,NA,29,28,32,623989
Vermont,2020-04-15,NA,1,0,3,NA,30,28,34,623989
Vermont,2020-04-16,NA,1,0,3,NA,31,28,36,623989
Vermont,2020-04-17,NA,1,0,3,NA,32,29,38,623989
Vermont,2020-04-18,NA,1,0,3,NA,33,29,40,623989
Vermont,2020-04-19,NA,1,0,3.0499999999992724,NA,33,29,42,623989
Vermont,2020-04-20,NA,1,0,4,NA,34,29,44,623989
Vermont,2020-04-21,NA,1,0,4,NA,35,30,47,623989
Vermont,2020-04-22,NA,1,0,4,NA,36,30,49,623989
Vermont,2020-04-23,NA,0,0,4,NA,37,30,52,623989
Vermont,2020-04-24,NA,0,0,4,NA,37,30,55,623989
Vermont,2020-04-25,NA,0,0,5,NA,38,30,59,623989
Vermont,2020-04-26,NA,0,0,5,NA,39,31,62,623989
Vermont,2020-04-27,NA,0,0,6,NA,39,31,67,623989
Vermont,2020-04-28,NA,0,0,6,NA,40,31,72,623989
Vermont,2020-04-29,NA,0,0,7,NA,40,31,78,623989
Vermont,2020-04-30,NA,0,0,7,NA,41,31,85,623989
Vermont,2020-05-01,NA,0,0,8,NA,41,31,93,623989
Vermont,2020-05-02,NA,0,0,9,NA,41,31,101,623989
Vermont,2020-05-03,NA,0,0,10,NA,42,31,110,623989
Vermont,2020-05-04,NA,0,0,10,NA,42,31,120,623989
Virginia,2020-03-21,1,NA,NA,NA,3,NA,NA,NA,8535519
Virginia,2020-03-22,3,NA,NA,NA,6,NA,NA,NA,8535519
Virginia,2020-03-23,0,NA,NA,NA,6,NA,NA,NA,8535519
Virginia,2020-03-24,0,NA,NA,NA,6,NA,NA,NA,8535519
Virginia,2020-03-25,2,NA,NA,NA,8,NA,NA,NA,8535519
Virginia,2020-03-26,1,NA,NA,NA,9,NA,NA,NA,8535519
Virginia,2020-03-27,0,NA,NA,NA,9,NA,NA,NA,8535519
Virginia,2020-03-28,0,NA,NA,NA,9,NA,NA,NA,8535519
Virginia,2020-03-29,2,NA,NA,NA,11,NA,NA,NA,8535519
Virginia,2020-03-30,1,NA,NA,NA,12,NA,NA,NA,8535519
Virginia,2020-03-31,0,NA,NA,NA,12,NA,NA,NA,8535519
Virginia,2020-04-01,6,NA,NA,NA,18,NA,NA,NA,8535519
Virginia,2020-04-02,0,NA,NA,NA,18,NA,NA,NA,8535519
Virginia,2020-04-03,28,NA,NA,NA,46,NA,NA,NA,8535519
Virginia,2020-04-04,6,NA,NA,NA,52,NA,NA,NA,8535519
Virginia,2020-04-05,0,NA,NA,NA,52,NA,NA,NA,8535519
Virginia,2020-04-06,2,NA,NA,NA,54,NA,NA,NA,8535519
Virginia,2020-04-07,15,NA,NA,NA,69,NA,NA,NA,8535519
Virginia,2020-04-09,49,NA,NA,NA,109,NA,NA,NA,8535519
Virginia,2020-04-10,12,NA,NA,NA,121,NA,NA,NA,8535519
Virginia,2020-04-11,9,NA,NA,NA,130,NA,NA,NA,8535519
Virginia,2020-04-12,11,NA,NA,NA,141,NA,NA,NA,8535519
Virginia,2020-04-13,8,NA,NA,NA,149,NA,NA,NA,8535519
Virginia,2020-04-14,NA,14,4,34,NA,170,160,190,8535519
Virginia,2020-04-15,NA,15,4,35,NA,186,169,216,8535519
Virginia,2020-04-16,NA,15,4,36,NA,203,179,243,8535519
Virginia,2020-04-17,NA,15,4,37,NA,219,189,270,8535519
Virginia,2020-04-18,NA,16,4,40,NA,236,199,300,8535519
Virginia,2020-04-19,NA,16,4,42,NA,253,209,332.0499999999993,8535519
Virginia,2020-04-20,NA,16,4,45,NA,270,218,366,8535519
Virginia,2020-04-21,NA,16,4,49,NA,289,227,405,8535519
Virginia,2020-04-22,NA,16,4,53,NA,306,235,447,8535519
Virginia,2020-04-23,NA,16,3,57,NA,323,242,496,8535519
Virginia,2020-04-24,NA,16,3,63,NA,341,248,552,8535519
Virginia,2020-04-25,NA,15,2,73,NA,358,254,613,8535519
Virginia,2020-04-26,NA,15,2,84,NA,374,259,688,8535519
Virginia,2020-04-27,NA,14,2,93,NA,391,264,773,8535519
Virginia,2020-04-28,NA,13,1,103,NA,406,267,867.0499999999993,8535519
Virginia,2020-04-29,NA,12,1,113,NA,420,271,982.0499999999993,8535519
Virginia,2020-04-30,NA,11,1,133,NA,435,273,1106.0499999999993,8535519
Virginia,2020-05-01,NA,11,0,152,NA,447,275,1244.0499999999993,8535519
Virginia,2020-05-02,NA,10,0,178.04999999999927,NA,458,277,1425.0499999999993,8535519
Virginia,2020-05-03,NA,9,0,195.04999999999927,NA,469,278,1624.0499999999993,8535519
Virginia,2020-05-04,NA,8,0,232.04999999999927,NA,479,279,1842.0999999999985,8535519
Washington,2020-03-01,2,NA,NA,NA,3,NA,NA,NA,7614893
Washington,2020-03-02,3,NA,NA,NA,6,NA,NA,NA,7614893
Washington,2020-03-03,4,NA,NA,NA,10,NA,NA,NA,7614893
Washington,2020-03-04,1,NA,NA,NA,11,NA,NA,NA,7614893
Washington,2020-03-05,0,NA,NA,NA,11,NA,NA,NA,7614893
Washington,2020-03-06,1,NA,NA,NA,12,NA,NA,NA,7614893
Washington,2020-03-07,4,NA,NA,NA,16,NA,NA,NA,7614893
Washington,2020-03-08,3,NA,NA,NA,19,NA,NA,NA,7614893
Washington,2020-03-09,3,NA,NA,NA,22,NA,NA,NA,7614893
Washington,2020-03-10,2,NA,NA,NA,24,NA,NA,NA,7614893
Washington,2020-03-11,5,NA,NA,NA,29,NA,NA,NA,7614893
Washington,2020-03-12,3,NA,NA,NA,32,NA,NA,NA,7614893
Washington,2020-03-13,5,NA,NA,NA,37,NA,NA,NA,7614893
Washington,2020-03-14,3,NA,NA,NA,40,NA,NA,NA,7614893
Washington,2020-03-15,2,NA,NA,NA,42,NA,NA,NA,7614893
Washington,2020-03-16,6,NA,NA,NA,48,NA,NA,NA,7614893
Washington,2020-03-17,6,NA,NA,NA,54,NA,NA,NA,7614893
Washington,2020-03-18,14,NA,NA,NA,68,NA,NA,NA,7614893
Washington,2020-03-19,7,NA,NA,NA,75,NA,NA,NA,7614893
Washington,2020-03-20,8,NA,NA,NA,83,NA,NA,NA,7614893
Washington,2020-03-21,12,NA,NA,NA,95,NA,NA,NA,7614893
Washington,2020-03-22,2,NA,NA,NA,97,NA,NA,NA,7614893
Washington,2020-03-23,13,NA,NA,NA,110,NA,NA,NA,7614893
Washington,2020-03-24,13,NA,NA,NA,123,NA,NA,NA,7614893
Washington,2020-03-25,7,NA,NA,NA,130,NA,NA,NA,7614893
Washington,2020-03-26,22,NA,NA,NA,152,NA,NA,NA,7614893
Washington,2020-03-27,27,NA,NA,NA,179,NA,NA,NA,7614893
Washington,2020-03-28,14,NA,NA,NA,193,NA,NA,NA,7614893
Washington,2020-03-29,16,NA,NA,NA,209,NA,NA,NA,7614893
Washington,2020-03-30,12,NA,NA,NA,221,NA,NA,NA,7614893
Washington,2020-03-31,5,NA,NA,NA,226,NA,NA,NA,7614893
Washington,2020-04-01,24,NA,NA,NA,250,NA,NA,NA,7614893
Washington,2020-04-02,22,NA,NA,NA,272,NA,NA,NA,7614893
Washington,2020-04-03,21,NA,NA,NA,293,NA,NA,NA,7614893
Washington,2020-04-04,25,NA,NA,NA,318,NA,NA,NA,7614893
Washington,2020-04-05,26,NA,NA,NA,344,NA,NA,NA,7614893
Washington,2020-04-06,39,NA,NA,NA,383,NA,NA,NA,7614893
Washington,2020-04-07,26,NA,NA,NA,409,NA,NA,NA,7614893
Washington,2020-04-08,21,NA,NA,NA,430,NA,NA,NA,7614893
Washington,2020-04-09,26,NA,NA,NA,456,NA,NA,NA,7614893
Washington,2020-04-10,27,NA,NA,NA,483,NA,NA,NA,7614893
Washington,2020-04-11,15,NA,NA,NA,498,NA,NA,NA,7614893
Washington,2020-04-12,13,NA,NA,NA,511,NA,NA,NA,7614893
Washington,2020-04-13,14,NA,NA,NA,525,NA,NA,NA,7614893
Washington,2020-04-14,NA,10,2,28,NA,534,526,552,7614893
Washington,2020-04-15,NA,8,2,27,NA,543,530,573,7614893
Washington,2020-04-16,NA,7,1,27,NA,551,533,595,7614893
Washington,2020-04-17,NA,6,1,28,NA,558,536,619,7614893
Washington,2020-04-18,NA,5,0,30,NA,564,537,645,7614893
Washington,2020-04-19,NA,5,0,34,NA,569,538.95,676,7614893
Washington,2020-04-20,NA,4,0,40,NA,574,539,715,7614893
Washington,2020-04-21,NA,4,0,47,NA,579,540,762,7614893
Washington,2020-04-22,NA,4,0,58,NA,583,540,822,7614893
Washington,2020-04-23,NA,3,0,67,NA,587,541,886,7614893
Washington,2020-04-24,NA,3,0,76.04999999999927,NA,591,541,967.0999999999985,7614893
Washington,2020-04-25,NA,3,0,95,NA,595,541,1058.1499999999978,7614893
Washington,2020-04-26,NA,3,0,118,NA,599,542,1168.0499999999993,7614893
Washington,2020-04-27,NA,3,0,129,NA,602,542,1298.0499999999993,7614893
Washington,2020-04-28,NA,2,0,126,NA,605.5,542,1444.0499999999993,7614893
Washington,2020-04-29,NA,2,0,142,NA,608,542,1580.1499999999978,7614893
Washington,2020-04-30,NA,2,0,149.04999999999927,NA,611,542,1750,7614893
Washington,2020-05-01,NA,2,0,154,NA,614,542,1889.1499999999978,7614893
Washington,2020-05-02,NA,2,0,159,NA,616,543,2046.0499999999993,7614893
Washington,2020-05-03,NA,2,0,164,NA,618,543,2246.0499999999993,7614893
Washington,2020-05-04,NA,1,0,189,NA,620,543,2443.349999999995,7614893
West Virginia,2020-03-29,1,NA,NA,NA,1,NA,NA,NA,1787147
West Virginia,2020-03-30,0,NA,NA,NA,1,NA,NA,NA,1787147
West Virginia,2020-03-31,0,NA,NA,NA,1,NA,NA,NA,1787147
West Virginia,2020-04-01,0,NA,NA,NA,1,NA,NA,NA,1787147
West Virginia,2020-04-02,1,NA,NA,NA,2,NA,NA,NA,1787147
West Virginia,2020-04-03,0,NA,NA,NA,2,NA,NA,NA,1787147
West Virginia,2020-04-04,0,NA,NA,NA,2,NA,NA,NA,1787147
West Virginia,2020-04-05,1,NA,NA,NA,3,NA,NA,NA,1787147
West Virginia,2020-04-06,1,NA,NA,NA,4,NA,NA,NA,1787147
West Virginia,2020-04-07,0,NA,NA,NA,4,NA,NA,NA,1787147
West Virginia,2020-04-08,0,NA,NA,NA,4,NA,NA,NA,1787147
West Virginia,2020-04-09,1,NA,NA,NA,5,NA,NA,NA,1787147
West Virginia,2020-04-10,0,NA,NA,NA,5,NA,NA,NA,1787147
West Virginia,2020-04-11,1,NA,NA,NA,6,NA,NA,NA,1787147
West Virginia,2020-04-12,2,NA,NA,NA,8,NA,NA,NA,1787147
West Virginia,2020-04-13,1,NA,NA,NA,9,NA,NA,NA,1787147
West Virginia,2020-04-14,NA,1,0,3,NA,10,9,12,1787147
West Virginia,2020-04-15,NA,1,0,3,NA,10,9,14,1787147
West Virginia,2020-04-16,NA,1,0,3,NA,11,9,16,1787147
West Virginia,2020-04-17,NA,1,0,3,NA,12,9,18,1787147
West Virginia,2020-04-18,NA,1,0,3,NA,13,10,19,1787147
West Virginia,2020-04-19,NA,1,0,3,NA,14,10,21,1787147
West Virginia,2020-04-20,NA,1,0,4,NA,15,10,24,1787147
West Virginia,2020-04-21,NA,1,0,4,NA,16,11,26,1787147
West Virginia,2020-04-22,NA,1,0,4,NA,17,11,29,1787147
West Virginia,2020-04-23,NA,1,0,4,NA,18,11,31,1787147
West Virginia,2020-04-24,NA,1,0,5,NA,19,12,35,1787147
West Virginia,2020-04-25,NA,1,0,5,NA,21,12,38,1787147
West Virginia,2020-04-26,NA,1,0,6,NA,22,13,42,1787147
West Virginia,2020-04-27,NA,1,0,6,NA,24,13,47,1787147
West Virginia,2020-04-28,NA,1,0,7,NA,25,14,52,1787147
West Virginia,2020-04-29,NA,1,0,8,NA,27,15,58,1787147
West Virginia,2020-04-30,NA,2,0,9,NA,29,15,64,1787147
West Virginia,2020-05-01,NA,2,0,10,NA,31,16,72,1787147
West Virginia,2020-05-02,NA,2,0,11,NA,33,17,81,1787147
West Virginia,2020-05-03,NA,2,0,13,NA,36,17,92,1787147
West Virginia,2020-05-04,NA,2,0,16,NA,38,18,106,1787147
Wisconsin,2020-03-19,2,NA,NA,NA,2,NA,NA,NA,5822434
Wisconsin,2020-03-20,1,NA,NA,NA,3,NA,NA,NA,5822434
Wisconsin,2020-03-21,1,NA,NA,NA,4,NA,NA,NA,5822434
Wisconsin,2020-03-22,0,NA,NA,NA,4,NA,NA,NA,5822434
Wisconsin,2020-03-23,1,NA,NA,NA,5,NA,NA,NA,5822434
Wisconsin,2020-03-24,0,NA,NA,NA,5,NA,NA,NA,5822434
Wisconsin,2020-03-25,2,NA,NA,NA,7,NA,NA,NA,5822434
Wisconsin,2020-03-26,3,NA,NA,NA,10,NA,NA,NA,5822434
Wisconsin,2020-03-27,6,NA,NA,NA,16,NA,NA,NA,5822434
Wisconsin,2020-03-28,1,NA,NA,NA,17,NA,NA,NA,5822434
Wisconsin,2020-03-29,0,NA,NA,NA,17,NA,NA,NA,5822434
Wisconsin,2020-03-30,3,NA,NA,NA,20,NA,NA,NA,5822434
Wisconsin,2020-03-31,5,NA,NA,NA,25,NA,NA,NA,5822434
Wisconsin,2020-04-01,8,NA,NA,NA,33,NA,NA,NA,5822434
Wisconsin,2020-04-02,4,NA,NA,NA,37,NA,NA,NA,5822434
Wisconsin,2020-04-03,13,NA,NA,NA,50,NA,NA,NA,5822434
Wisconsin,2020-04-04,10,NA,NA,NA,60,NA,NA,NA,5822434
Wisconsin,2020-04-05,13,NA,NA,NA,73,NA,NA,NA,5822434
Wisconsin,2020-04-06,10,NA,NA,NA,83,NA,NA,NA,5822434
Wisconsin,2020-04-07,11,NA,NA,NA,94,NA,NA,NA,5822434
Wisconsin,2020-04-08,13,NA,NA,NA,107,NA,NA,NA,5822434
Wisconsin,2020-04-09,9,NA,NA,NA,116,NA,NA,NA,5822434
Wisconsin,2020-04-10,15,NA,NA,NA,131,NA,NA,NA,5822434
Wisconsin,2020-04-11,10,NA,NA,NA,141,NA,NA,NA,5822434
Wisconsin,2020-04-12,4,NA,NA,NA,145,NA,NA,NA,5822434
