msa,date,daily_deaths_actual,daily_deaths_est,daily_deaths_95CI_lower,daily_deaths_95CI_upper,cumulative_deaths_actual,cumulative_deaths_est,cumulative_deaths_95CI_lower,cumulative_deaths_95CI_upper,population
"Albuquerque, NM",2020-06-23,NA,0,0,3.7160714285714027,NA,121.57142857142857,110.14285714285714,142.35714285714286,918018
"Albuquerque, NM",2020-06-24,NA,0,0,3.7142857142857144,NA,122.28571428571428,110.2125,143.5,918018
"Albuquerque, NM",2020-06-25,NA,0,0,3.7142857142857144,NA,122.92857142857143,110.71428571428572,144.65535714285713,918018
"Albuquerque, NM",2020-06-26,NA,0,0,3.726785714285703,NA,124.14285714285714,110.78571428571428,146.07142857142856,918018
"Allentown-Bethlehem-Easton, PA-NJ",2020-03-18,1,0,1,1,1,1,1,1,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-03-19,0,0,0,0,1,1,1,1,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-03-20,0,0.2857142857142857,0,0,1,1,1,1,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-03-21,0,0.2857142857142857,0,0,1,1,1,1,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-03-22,1,0.2857142857142857,1,1,2,2,2,2,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-03-23,1,0.2857142857142857,1,1,3,3,3,3,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-03-24,0,0.7142857142857143,0,0,3,3,3,3,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-03-25,1,0.7142857142857143,1,1,4,4,4,4,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-03-26,0,0.8571428571428571,0,0,4,4,4,4,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-03-27,1,1,1,1,5,5,5,5,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-03-28,2,1.2857142857142856,2,2,7,7,7,7,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-03-29,1,1,1,1,8,8,8,8,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-03-30,1,1.2857142857142856,1,1,9,9,9,9,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-03-31,1,2,1,1,10,10,10,10,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-04-01,4,2.2857142857142856,4,4,14,14,14,14,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-04-02,4,2.571428571428571,4,4,18,18,18,18,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-04-03,1,2.857142857142857,1,1,19,19,19,19,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-04-04,6,3.2857142857142856,6,6,25,25,25,25,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-04-05,1,2.4285714285714284,1,1,26,26,26,26,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-04-06,2,2.7142857142857144,2,2,28,28,28,28,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-04-07,4,4.571428571428571,4,4,32,32,32,32,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-04-08,7,5.142857142857142,7,7,39,39,39,39,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-04-09,5,5.428571428571429,5,5,44,44,44,44,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-04-10,11,5.714285714285714,11,11,55,55,55,55,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-04-11,5,6.285714285714286,5,5,60,60,60,60,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-04-12,6,4,6,6,66,66,66,66,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-04-13,3,4.142857142857143,3,3,69,69,69,69,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-04-14,7,7.571428571428571,7,7,76,76,76,76,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-04-15,10,8,10,10,86,86,86,86,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-04-16,6,8.285714285714285,6,6,92,92,92,92,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-04-17,7,8.857142857142858,7,7,99,99,99,99,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-04-18,6,9,6,6,105,105,105,105,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-04-19,15,5.142857142857142,15,15,120,120,120,120,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-04-20,5,5.571428571428571,5,5,125,125,125,125,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-04-21,25,10.285714285714286,25,25,150,150,150,150,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-04-22,9,10.428571428571429,9,9,159,159,159,159,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-04-23,6,10.857142857142858,6,6,165,165,165,165,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-04-24,3,11,3,3,168,168,168,168,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-04-25,6,11.428571428571429,6,6,174,174,174,174,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-04-26,3,6.142857142857142,3,3,177,177,177,177,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-04-27,7,6.285714285714286,7,7,184,184,184,184,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-04-28,19,12.285714285714285,19,19,203,203,203,203,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-04-29,49,12.428571428571427,49,49,252,252,252,252,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-04-30,13,12.285714285714285,13,13,265,265,265,265,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-05-01,7,12.428571428571427,7,7,272,272,272,272,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-05-02,4,12.714285714285714,4,4,276,276,276,276,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-05-03,2,6.571428571428571,2,2,278,278,278,278,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-05-04,1,6.571428571428571,1,1,279,279,279,279,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-05-05,38,12.428571428571429,38,38,317,317,317,317,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-05-06,17,12.428571428571429,17,17,334,334,334,334,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-05-07,44,12.428571428571429,44,44,378,378,378,378,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-05-08,6,12.285714285714285,6,6,384,384,384,384,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-05-09,13,12.142857142857142,13,13,397,397,397,397,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-05-10,3,6,3,3,400,400,400,400,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-05-11,2,6,2,2,402,402,402,402,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-05-12,7,11.5,7,7,409,409,409,409,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-05-13,13,11.285714285714286,13,13,422,422,422,422,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-05-14,25,11.142857142857142,25,25,447,447,447,447,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-05-15,20,11,20,20,467,467,467,467,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-05-16,3,10.571428571428571,3,3,470,470,470,470,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-05-17,5,5.428571428571429,5,5,475,475,475,475,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-05-18,12,5.285714285714286,12,12,487,487,487,487,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-05-19,14,9.857142857142858,14,14,501,501,501,501,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-05-20,13,9.571428571428571,13,13,514,514,514,514,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-05-21,9,9.285714285714285,9,9,523,523,523,523,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-05-22,11,9.142857142857142,11,11,534,534,534,534,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-05-23,13,8.857142857142858,13,13,547,547,547,547,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-05-24,5,4.428571428571429,5,5,552,552,552,552,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-05-25,4,4.428571428571429,4,4,556,556,556,556,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-05-26,3,7.857142857142858,3,3,559,559,559,559,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-05-27,10,7.428571428571429,10,10,569,569,569,569,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-05-28,6,7.142857142857142,6,6,575,575,575,575,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-05-29,8,6.714285714285714,8,8,583,583,583,583,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-05-30,10,6.714285714285714,10,10,593,593,593,593,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-05-31,0,3.428571428571429,0,0,593,593,593,593,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-06-01,1,3.2857142857142856,1,1,594,594,594,594,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-06-02,10,5.7142857142857135,10,10,604,604,604,604,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-06-03,11,5.428571428571429,11,11,615,615,615,615,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-06-04,8,5.142857142857142,8,8,623,623,623,623,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-06-05,NA,6.491991581620473,0.6199987244879505,22.31197755098793,NA,629.4919915816205,623.6199987244879,645.3119775509879,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-06-05,NA,4.285714285714286,0.2857142857142857,16.42857142857143,NA,627.2857142857143,623.2857142857143,639.4285714285714,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-06-06,NA,5.871992857132523,0.6199987244879505,21.931679547164276,NA,636.7559823979336,626.9479931122348,658.195967091789,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-06-07,NA,6.263990816313243,0.6199987244879505,20.299980867319256,NA,643.9439729591445,630.8180859629899,669.7794588966242,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-06-08,NA,6.1879905612108335,0.6199987244879505,20.627678526754636,NA,650.9039627550482,634.9199795918072,680.343650720592,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-06-09,NA,6.1119903061084235,0.4679982142831307,21.487674700218488,NA,658.369950892786,639.2599706632229,692.4815344004153,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-06-10,NA,5.491991581620473,0.4679982142831307,20.159977040783108,NA,665.1399400509337,643.9159594387168,702.415630822604,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-06-11,NA,5.339991071415653,0.4679982142831307,19.53997831629516,NA,671.3279306121444,647.9399528060542,712.9738227103473,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-06-12,NA,5.263990816313243,0.4679982142831307,19.183376951497245,NA,677.5919214284577,652.2799438774698,720.9877194003935,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-06-13,NA,5.263990816313243,0.4679982142831307,19.3239742346566,NA,684.4879076529276,655.8479357141928,731.3397071554779,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-06-14,NA,5.1119903061084235,0.4679982142831307,17.91997959180721,NA,690.4478974488312,659.9580260139235,740.7755951082665,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-06-15,NA,5.035990051006014,0.4679982142831307,18.17197372445178,NA,696.1798864794276,663.9959160713072,750.2814833799332,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-06-16,NA,4.959989795903604,0.4679982142831307,16.691978826499977,NA,702.4558739794095,667.56390790803,759.1515762306883,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-06-17,NA,4.807989285698785,0.4679982142831307,17.867972704042142,NA,707.8838619895962,672.296193666938,766.7718716834878,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-06-18,NA,4.339991071415653,0.4679982142831307,17.881869394088344,NA,713.4638505099879,675.6478846937107,774.0998660712348,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-06-19,NA,4.655988775493965,0.4679982142831307,17.651968622403583,NA,718.8158382650722,679.3038734692047,783.061755873516,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-06-20,NA,4.579988520391555,0.4679982142831307,16.955969642813223,NA,723.6998278058734,682.9481622893416,791.5777408224737,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-06-21,NA,4.503988265289145,0.4679982142831307,16.031969897915634,NA,729.2918130099335,686.2121531056548,797.9076352165982,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-06-22,NA,3.959989795903604,0.4679982142831307,15.41197117342768,NA,733.9478017854276,690.8158382650721,806.5737206693834,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-06-23,NA,3.883989540801194,0.4679982142831307,15.11967010837511,NA,738.9197882649999,695.2441230035704,814.3953099168168,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-06-24,NA,3.8079892856987847,0.4679982142831307,14.955969642813223,NA,743.1137771680449,697.8998150507527,822.4530966004709,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-06-25,NA,3.8079892856987847,0.4679982142831307,14.03196989791563,NA,747.7757642853733,701.7958012752226,829.9570848657602,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-06-26,NA,3.655988775493965,0.4679982142831307,13.879969387710812,NA,752.3617511475991,704.8298913198512,836.0336785774857,844052
"Atlanta-Sandy Springs-Alpharetta, GA",2020-03-20,3,2,3,3,4,3,3,3,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-03-21,2,2.2857142857142856,2,2,6,5,5,5,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-03-22,1,2.142857142857143,1,1,7,6,6,6,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-03-23,0,2.4285714285714284,0,0,7,6,6,6,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-03-24,0,3,0,0,7,6,6,6,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-03-25,0,3.428571428571429,0,0,7,6,6,6,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-03-26,0,3.7142857142857144,0,0,7,6,6,6,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-03-27,0,4,0,0,7,6,6,6,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-03-28,30,4.571428571428571,30,30,37,36,36,36,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-03-29,4,3.8571428571428568,4,4,41,40,40,40,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-03-30,2,4.285714285714286,2,2,43,42,42,42,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-03-31,15,6.142857142857142,15,15,58,57,57,57,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-04-01,13,6.714285714285714,13,13,71,70,70,70,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-04-02,14,7.285714285714286,14,14,85,84,84,84,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-04-03,10,8.142857142857142,10,10,95,94,94,94,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-04-04,12,9,12,12,107,106,106,106,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-04-05,7,6.7142857142857135,7,7,114,113,113,113,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-04-06,10,7.142857142857142,10,10,124,123,123,123,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-04-07,25,11.571428571428571,25,25,149,148,148,148,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-04-08,15,12.428571428571429,15,15,164,163,163,163,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-04-09,5,12.571428571428571,5,5,169,168,168,168,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-04-10,16,13.571428571428571,16,16,185,184,184,184,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-04-11,6,13.857142857142858,6,6,191,190,190,190,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-04-12,1,9.071428571428571,1,1,192,191,191,191,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-04-13,14,9.285714285714285,14,14,206,205,205,205,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-04-14,31,15.428571428571429,31,31,237,236,236,236,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-04-15,11,16,11,11,248,247,247,247,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-04-16,17,16.571428571428573,17,17,265,264,264,264,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-04-17,26,16.714285714285715,26,26,291,290,290,290,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-04-18,11,17.285714285714285,11,11,302,301,301,301,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-04-19,5,10,5,5,307,306,306,306,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-04-20,36,10.285714285714286,36,36,343,342,342,342,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-04-21,11,18.428571428571427,11,11,354,353,353,353,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-04-22,18,18.285714285714285,18,18,372,371,371,371,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-04-23,10,18.57142857142857,10,10,382,381,381,381,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-04-24,13,19,13,13,395,394,394,394,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-04-25,2,19,2,2,397,396,396,396,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-04-26,6,10.571428571428571,6,6,403,402,402,402,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-04-27,38,10.285714285714285,38,38,441,440,440,440,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-04-28,15,19.428571428571427,15,15,456,455,455,455,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-04-29,26,19.285714285714285,26,26,482,481,481,481,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-04-30,19,18.857142857142858,19,19,501,500,500,500,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-05-01,27,18.714285714285715,27,27,528,527,527,527,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-05-02,3,18.857142857142858,3,3,531,530,530,530,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-05-03,4,10,4,4,535,534,534,534,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-05-04,25,9.857142857142858,25,25,560,559,559,559,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-05-05,22,18.57142857142857,22,22,582,581,581,581,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-05-06,21,18.857142857142858,21,21,603,602,602,602,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-05-07,11,18.57142857142857,11,11,614,613,613,613,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-05-08,23,18.857142857142858,23,23,637,636,636,636,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-05-09,3,18.285714285714285,3,3,640,639,639,639,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-05-10,1,9.428571428571427,1,1,641,640,640,640,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-05-11,16,9.285714285714286,16,16,657,656,656,656,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-05-12,31,18,31,31,688,687,687,687,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-05-13,11,17.857142857142858,11,11,699,698,698,698,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-05-14,13,17.57142857142857,13,13,712,711,711,711,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-05-15,25,17.57142857142857,25,25,737,736,736,736,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-05-16,5,17.57142857142857,5,5,742,741,741,741,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-05-17,2,9,2,2,744,743,743,743,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-05-18,20,8.857142857142858,20,20,764,763,763,763,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-05-19,17,17.42857142857143,17,17,781,780,780,780,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-05-20,8,17.285714285714285,8,8,789,788,788,788,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-05-21,55,17,55,55,844,843,843,843,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-05-22,17,17.142857142857142,17,17,861,860,860,860,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-05-23,3,17,3,3,864,863,863,863,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-05-24,1,8.714285714285715,1,1,865,864,864,864,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-05-25,14,8.857142857142858,14,14,879,878,878,878,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-05-26,34,16.42857142857143,34,34,913,912,912,912,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-05-27,26,16.285714285714285,26,26,939,938,938,938,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-05-28,24,16.285714285714285,24,24,963,962,962,962,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-05-29,7,15.857142857142858,7,7,970,969,969,969,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-05-30,5,15.428571428571427,5,5,975,974,974,974,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-05-31,28,8.571428571428571,28,28,1003,1002,1002,1002,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-06-01,24,8.714285714285714,24,24,1027,1026,1026,1026,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-06-02,3,15.285714285714285,3,3,1030,1029,1029,1029,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-06-03,15,15.142857142857142,15,15,1045,1044,1044,1044,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-06-04,15,14.999999999999998,15,15,1060,1059,1059,1059,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-06-05,NA,13.750757478728111,1.5143939793472487,53.581703969270706,NA,1073.2363634993808,1061,1113.0673099899236,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-06-05,NA,12.571428571428571,2,46.57857142857133,NA,1071.5714285714287,1061,1105.5785714285714,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-06-06,NA,13.603787770343184,1.5125568579924367,52.81246156100961,NA,1089.4727269987618,1067.4856060206528,1142.5957757847195,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-06-07,NA,14.126136218092167,1.853030291615072,50.64774579446643,NA,1107.165908560101,1075.7098293695174,1171.903787016938,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-06-08,NA,13.456818061958256,1.840890141098754,49.972310291285574,NA,1122.6962114762518,1085.431798889551,1196.8367418620423,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-06-09,NA,13.309848353573326,1.2939394167698564,52.03668490987417,NA,1139.8749990582435,1094.9454539975236,1225.1689384750134,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-06-10,NA,12.677272624535647,1.2939394167698564,48.83094649054259,NA,1154.140150516319,1105.0795446840175,1253.2276126423824,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-06-11,NA,12.721969520033614,1.2921022954150443,51.7977454177638,NA,1169.9068169318505,1114.2871202247038,1277.003389293518,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-06-12,NA,13.060605832301437,1.2204545625773924,48.19579476877541,NA,1185.8651499512648,1125.2780099890997,1303.2619119651413,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-06-13,NA,11.891287676167526,1.1469697083849282,47.82837049781308,NA,1200.035983064855,1134.2772711177251,1327.109430892692,6020364
